product_id,category,client_id,amount,date
P068,Clothing,C0086,65.62,2023-09-30
P052,Toys,C0941,434.11,2023-07-24
P067,Clothing,C0596,279.89,2023-07-19
P031,Electronics,C0765,173.32,2023-10-08
P024,Clothing,C0990,368.05,2023-07-24
P065,Home,C0099,11.11,2023-03-09
P052,Books,C0261,182.33,2023-11-15
P098,Clothing,C0581,101.24,2023-09-12
P033,Books,C0020,377.64,2023-04-06
P067,Home,C0820,448.19,2023-07-19
P060,Home,C0725,457.63,2023-01-07
P006,Home,C0160,226.09,2023-02-27
P028,Home,C0315,235.56,2023-10-16
P004,Electronics,C0286,371.61,2023-09-27
P066,Books,C0268,464.53,2023-01-12
P072,Clothing,C0688,470.95,2023-08-30
P054,Electronics,C0465,122.57,2023-03-05
P005,Toys,C0754,395.62,2023-03-06
P002,Home,C0507,231.83,2023-06-08
P050,Toys,C0877,92.65,2023-12-22
P022,Clothing,C0275,440.2,2023-11-29
P042,Clothing,C0053,50.67,2023-04-07
P063,Books,C0627,283.92,2023-10-13
P060,Electronics,C0038,154.08,2023-04-04
P032,Home,C0019,76.98,2023-04-15
P060,Home,C0840,342.87,2023-07-15
P087,Toys,C0031,416.48,2023-04-16
P053,Clothing,C0164,198.7,2023-01-18
P022,Toys,C0193,53.08,2023-12-08
P067,Electronics,C0934,271.5,2023-08-22
P023,Toys,C0306,117.78,2023-06-28
P095,Books,C0818,345.2,2023-02-21
P007,Toys,C0582,457.16,2023-09-07
P058,Books,C0987,111.03,2023-08-01
P054,Toys,C0918,217.99,2023-03-17
P069,Electronics,C0372,308.97,2023-12-25
P007,Toys,C0932,201.52,2023-04-18
P020,Toys,C0540,453.59,2023-04-13
P062,Clothing,C0265,117.8,2023-07-24
P055,Electronics,C0077,43.93,2023-12-26
P090,Books,C0230,222.46,2023-10-05
P005,Books,C0122,60.48,2023-10-19
P091,Toys,C0431,87.39,2023-06-14
P025,Electronics,C0234,481.27,2023-02-03
P045,Clothing,C0807,419.82,2023-09-19
P006,Clothing,C0580,330.48,2023-11-01
P098,Clothing,C0948,86.81,2023-12-11
P035,Electronics,C0082,346.62,2023-11-28
P027,Electronics,C0812,271.17,2023-09-20
P029,Books,C0180,98.32,2023-09-23
P089,Toys,C0303,211.16,2023-12-16
P009,Books,C0692,281.48,2023-03-19
P022,Electronics,C0964,23.02,2023-10-15
P089,Books,C0598,303.77,2023-10-16
P003,Books,C0732,395.68,2023-07-13
P066,Toys,C0603,12.02,2023-11-01
P053,Books,C0856,117.05,2023-06-24
P005,Toys,C1000,203.21,2023-06-20
P002,Electronics,C0909,95.19,2023-04-04
P097,Books,C0954,41.16,2023-08-31
P097,Electronics,C0035,259.56,2023-10-26
P028,Toys,C0591,227.82,2023-01-09
P075,Books,C0688,481.57,2023-12-06
P043,Electronics,C0906,447.28,2023-07-04
P073,Home,C0201,378.9,2023-11-23
P013,Electronics,C0809,259.16,2023-01-05
P021,Toys,C0929,125.34,2023-09-10
P027,Home,C0313,192.16,2023-07-05
P094,Books,C0622,414.36,2023-04-20
P030,Clothing,C0558,143.1,2023-09-12
P052,Electronics,C0448,183.97,2023-07-26
P012,Electronics,C0381,52.21,2023-08-19
P029,Electronics,C0974,499.18,2023-02-01
P018,Electronics,C0783,493.77,2023-04-04
P057,Books,C0368,37.66,2023-01-01
P089,Home,C0010,264.84,2023-05-17
P015,Clothing,C0490,146.98,2023-10-31
P093,Toys,C0846,162.06,2023-04-10
P023,Clothing,C0546,47.61,2023-06-19
P075,Home,C0044,199.34,2023-08-09
P083,Toys,C0276,499.8,2023-02-06
P005,Home,C0932,498.47,2023-01-29
P061,Toys,C0470,139.53,2023-08-18
P048,Clothing,C0838,406.33,2023-03-04
P008,Books,C0282,296.93,2023-12-07
P017,Toys,C0013,159.8,2023-11-17
P046,Electronics,C0328,146.69,2023-08-02
P064,Clothing,C0143,417.11,2023-02-14
P093,Books,C0395,321.47,2023-03-06
P079,Home,C0070,378.44,2023-07-22
P068,Toys,C0270,205.11,2023-07-27
P073,Books,C0801,39.41,2023-10-07
P052,Electronics,C0582,105.67,2023-07-10
P029,Home,C0325,281.95,2023-02-04
P028,Electronics,C0929,381.15,2023-10-15
P031,Clothing,C0600,303.21,2023-05-23
P051,Home,C0406,102.16,2023-01-30
P014,Electronics,C0171,323.6,2023-04-09
P044,Clothing,C0883,157.73,2023-05-02
P057,Electronics,C0393,89.86,2023-02-15
P067,Electronics,C0020,246.7,2023-05-06
P023,Books,C0202,68.8,2023-12-17
P049,Clothing,C0174,139.72,2023-10-21
P013,Clothing,C0813,204.44,2023-05-28
P099,Home,C0864,268.14,2023-03-25
P089,Electronics,C0432,429.14,2023-01-19
P080,Electronics,C0272,368.08,2023-11-04
P042,Toys,C0888,396.29,2023-08-11
P040,Clothing,C0948,37.21,2023-06-12
P053,Clothing,C0448,415.45,2023-08-02
P064,Home,C0052,162.19,2023-03-27
P071,Home,C0748,357.33,2023-06-08
P036,Home,C0863,327.3,2023-02-13
P029,Books,C0564,336.47,2023-10-17
P099,Books,C0432,370.22,2023-03-08
P014,Clothing,C0419,226.16,2023-07-26
P053,Books,C0678,372.96,2023-11-07
P067,Books,C0487,447.28,2023-04-01
P030,Electronics,C0385,97.27,2023-08-09
P014,Electronics,C0285,430.0,2023-01-31
P092,Books,C0157,334.61,2023-05-26
P056,Books,C0929,384.76,2023-06-18
P002,Books,C0198,382.82,2023-03-12
P047,Electronics,C0157,193.09,2023-06-11
P080,Electronics,C0020,480.08,2023-08-10
P033,Books,C0683,76.05,2023-10-19
P007,Toys,C0616,75.6,2023-02-13
P052,Home,C0718,188.4,2023-04-23
P074,Home,C0127,315.18,2023-03-02
P062,Books,C0173,32.21,2023-09-23
P029,Electronics,C0354,81.02,2023-12-04
P075,Toys,C0142,461.94,2023-12-16
P086,Books,C0213,378.84,2023-12-19
P032,Toys,C0685,399.5,2023-01-30
P032,Electronics,C0219,52.82,2023-05-11
P062,Clothing,C0330,344.78,2023-06-29
P095,Home,C0884,453.69,2023-11-25
P034,Toys,C0291,187.02,2023-04-23
P038,Books,C0892,269.91,2023-09-10
P056,Toys,C0995,91.96,2023-08-25
P002,Electronics,C0240,356.25,2023-03-08
P059,Electronics,C0432,372.14,2023-04-12
P087,Books,C0173,456.83,2023-02-07
P021,Home,C0060,46.36,2023-08-21
P007,Books,C0466,77.76,2023-12-28
P031,Toys,C0960,284.08,2023-10-22
P078,Books,C0526,440.87,2023-10-28
P035,Toys,C0702,33.51,2023-01-28
P095,Clothing,C0847,100.83,2023-05-02
P076,Clothing,C0900,272.78,2023-02-03
P092,Books,C0149,64.58,2023-07-11
P078,Clothing,C0293,24.44,2023-03-24
P008,Toys,C0711,456.71,2023-09-18
P081,Toys,C0101,447.31,2023-03-12
P011,Electronics,C0856,249.75,2023-09-22
P075,Electronics,C0037,316.24,2023-03-10
P090,Toys,C0939,12.18,2023-12-19
P080,Books,C0658,290.81,2023-08-20
P022,Home,C0105,166.72,2023-09-03
P097,Home,C0488,497.39,2023-01-05
P037,Toys,C0747,163.07,2023-10-05
P070,Clothing,C0224,138.36,2023-01-26
P052,Toys,C0471,175.97,2023-07-02
P002,Toys,C0714,349.91,2023-03-11
P023,Home,C0746,283.57,2023-07-01
P091,Clothing,C0211,419.36,2023-08-04
P073,Home,C0779,191.48,2023-03-07
P015,Toys,C0259,473.75,2023-06-17
P092,Home,C0166,339.48,2023-08-14
P084,Books,C0420,56.3,2023-02-20
P090,Home,C0281,425.11,2023-05-30
P018,Home,C0209,333.39,2023-02-22
P100,Toys,C0643,245.04,2023-06-26
P040,Home,C0754,196.41,2023-11-12
P049,Electronics,C0700,313.86,2023-11-01
P025,Clothing,C0732,365.09,2023-01-23
P061,Home,C0266,443.17,2023-02-25
P015,Clothing,C0250,208.83,2023-11-13
P003,Electronics,C0367,411.52,2023-02-28
P013,Home,C0791,306.85,2023-07-29
P013,Home,C0714,386.9,2023-02-19
P033,Clothing,C0827,30.02,2023-08-18
P082,Home,C0992,488.63,2023-08-15
P018,Books,C0129,310.31,2023-06-27
P060,Clothing,C0953,97.39,2023-03-18
P078,Home,C0630,415.94,2023-09-29
P080,Toys,C0784,290.79,2023-04-28
P020,Home,C0061,401.42,2023-05-05
P003,Clothing,C0941,320.15,2023-03-29
P092,Books,C0490,454.56,2023-08-29
P031,Home,C0991,43.45,2023-07-03
P060,Toys,C0061,367.34,2023-08-06
P058,Electronics,C0670,263.75,2023-12-24
P012,Toys,C0741,382.8,2023-09-14
P026,Home,C0843,211.51,2023-05-06
P078,Home,C0844,172.86,2023-03-11
P066,Books,C0368,101.81,2023-05-20
P046,Toys,C0817,341.63,2023-04-07
P056,Home,C0988,496.27,2023-01-14
P085,Books,C0254,268.98,2023-03-04
P056,Home,C0807,43.67,2023-09-03
P032,Toys,C0846,31.26,2023-08-23
P074,Books,C0454,351.77,2023-02-13
P033,Electronics,C0133,49.29,2023-08-10
P006,Books,C0497,45.42,2023-07-10
P019,Toys,C0264,206.56,2023-06-18
P044,Electronics,C0349,486.56,2023-12-18
P060,Books,C0953,369.56,2023-06-25
P035,Books,C0296,451.14,2023-06-17
P081,Toys,C0217,292.47,2023-06-07
P061,Clothing,C0613,469.84,2023-04-03
P097,Electronics,C0416,272.87,2023-08-14
P018,Electronics,C0504,273.85,2023-07-01
P062,Books,C0644,257.81,2023-12-22
P008,Books,C0349,260.19,2023-06-01
P022,Home,C0603,398.81,2023-01-27
P056,Clothing,C0004,327.52,2023-04-09
P041,Toys,C0598,416.96,2023-09-16
P072,Books,C0221,27.26,2023-04-06
P049,Books,C0091,211.8,2023-04-29
P037,Electronics,C0353,59.88,2023-05-22
P003,Clothing,C0258,223.36,2023-05-02
P004,Books,C0454,19.85,2023-12-17
P030,Toys,C0085,189.96,2023-07-23
P045,Home,C0754,342.45,2023-01-06
P035,Clothing,C0959,470.19,2023-03-08
P032,Toys,C0298,132.35,2023-10-10
P020,Toys,C0263,339.03,2023-09-16
P069,Electronics,C0056,398.16,2023-01-01
P096,Toys,C0379,437.15,2023-03-27
P070,Toys,C0369,264.37,2023-01-10
P081,Electronics,C0633,488.12,2023-05-11
P049,Clothing,C0265,259.77,2023-09-17
P010,Home,C0409,341.87,2023-09-28
P078,Clothing,C0323,127.42,2023-05-13
P053,Books,C0275,313.84,2023-12-22
P009,Toys,C0650,311.69,2023-12-26
P064,Electronics,C0996,319.28,2023-03-24
P062,Electronics,C0286,48.34,2023-08-31
P098,Clothing,C0990,122.83,2023-02-01
P076,Clothing,C0256,53.3,2023-02-09
P006,Electronics,C0931,250.96,2023-02-26
P071,Toys,C0425,450.66,2023-05-05
P013,Books,C0280,289.22,2023-10-08
P069,Toys,C0536,116.63,2023-11-21
P067,Clothing,C0685,478.48,2023-09-10
P052,Home,C0639,86.73,2023-01-01
P034,Home,C0947,57.37,2023-03-18
P057,Electronics,C0775,373.42,2023-01-31
P032,Clothing,C0612,440.06,2023-02-22
P057,Toys,C0230,102.22,2023-02-17
P015,Toys,C0909,193.52,2023-10-31
P011,Books,C0236,419.6,2023-05-07
P077,Electronics,C0978,172.34,2023-10-20
P066,Books,C0468,347.35,2023-10-18
P042,Home,C0589,452.63,2023-10-05
P096,Clothing,C0984,223.76,2023-07-22
P093,Books,C0464,298.58,2023-10-20
P012,Home,C0086,103.93,2023-04-29
P081,Electronics,C0447,205.39,2023-06-03
P015,Clothing,C0342,299.41,2023-01-18
P057,Clothing,C0466,268.0,2023-12-06
P025,Toys,C0749,42.43,2023-07-12
P010,Clothing,C0556,89.92,2023-10-08
P024,Clothing,C0587,352.07,2023-08-19
P082,Books,C0501,444.31,2023-08-02
P086,Home,C0198,149.09,2023-04-15
P038,Clothing,C0055,113.75,2023-09-14
P084,Home,C0289,293.8,2023-03-29
P018,Books,C0255,328.28,2023-02-13
P065,Electronics,C0001,325.43,2023-01-17
P003,Home,C0017,220.58,2023-02-18
P068,Home,C0998,102.09,2023-02-08
P064,Clothing,C0403,378.68,2023-12-01
P058,Books,C0089,327.29,2023-12-26
P001,Clothing,C0088,257.78,2023-04-26
P025,Clothing,C0092,434.77,2023-02-22
P042,Electronics,C0860,94.51,2023-05-19
P095,Books,C0489,76.31,2023-04-24
P072,Books,C0333,98.39,2023-03-25
P091,Books,C0911,62.54,2023-07-21
P082,Clothing,C0368,113.19,2023-10-25
P032,Clothing,C0121,370.48,2023-02-26
P062,Toys,C0993,127.69,2023-10-25
P026,Books,C0103,424.65,2023-10-09
P066,Clothing,C0152,13.59,2023-05-08
P049,Clothing,C0378,161.81,2023-08-12
P098,Clothing,C0658,369.27,2023-04-15
P065,Books,C0833,301.79,2023-04-30
P042,Toys,C0991,178.03,2023-08-28
P083,Toys,C0211,91.03,2023-10-31
P034,Clothing,C0680,400.7,2023-12-12
P074,Home,C0408,391.96,2023-06-09
P025,Books,C0844,441.12,2023-08-26
P008,Toys,C0361,32.12,2023-11-23
P073,Books,C0753,318.87,2023-01-24
P077,Home,C0345,322.89,2023-09-18
P061,Electronics,C0704,387.77,2023-09-11
P098,Electronics,C0471,88.59,2023-04-19
P047,Home,C0264,31.12,2023-05-23
P008,Books,C0696,226.83,2023-02-02
P057,Home,C0176,304.89,2023-05-30
P090,Clothing,C0128,421.75,2023-07-31
P059,Home,C0093,19.14,2023-03-26
P061,Toys,C0526,139.01,2023-10-23
P024,Home,C0269,240.51,2023-07-02
P072,Books,C0446,479.66,2023-05-26
P059,Clothing,C0422,344.48,2023-02-24
P003,Books,C0913,166.85,2023-11-03
P075,Clothing,C0303,333.15,2023-07-15
P089,Clothing,C0474,106.29,2023-03-14
P080,Toys,C0927,114.78,2023-10-02
P049,Clothing,C0139,248.64,2023-08-01
P095,Books,C0489,316.51,2023-01-23
P025,Home,C0752,69.83,2023-11-14
P010,Clothing,C0618,370.3,2023-07-04
P018,Home,C0607,489.05,2023-07-07
P024,Toys,C0212,290.01,2023-02-23
P018,Clothing,C0658,383.89,2023-12-24
P016,Toys,C0662,74.88,2023-12-21
P076,Books,C0372,497.32,2023-01-25
P063,Books,C0460,256.56,2023-09-17
P046,Home,C0298,195.21,2023-05-21
P057,Home,C0553,107.76,2023-09-29
P027,Toys,C0201,361.43,2023-06-04
P090,Clothing,C0668,211.01,2023-02-08
P089,Books,C0729,140.96,2023-04-01
P051,Books,C0843,28.84,2023-02-26
P035,Electronics,C0928,378.43,2023-04-05
P092,Toys,C0392,336.77,2023-04-01
P014,Electronics,C0422,77.65,2023-02-23
P005,Toys,C0107,181.95,2023-02-15
P002,Toys,C0937,462.15,2023-02-25
P069,Home,C0029,151.98,2023-04-13
P064,Home,C0143,306.56,2023-09-28
P007,Toys,C0951,109.48,2023-06-10
P060,Home,C0958,77.04,2023-06-30
P082,Electronics,C0283,218.99,2023-02-19
P048,Toys,C0327,498.48,2023-10-30
P083,Clothing,C0653,136.59,2023-03-25
P006,Clothing,C0112,409.36,2023-02-18
P018,Electronics,C0668,379.14,2023-02-03
P066,Clothing,C0400,156.76,2023-09-30
P070,Toys,C0430,432.06,2023-05-28
P041,Home,C0198,117.03,2023-07-21
P067,Books,C0373,347.68,2023-08-10
P016,Electronics,C0063,410.37,2023-01-20
P028,Electronics,C0793,321.61,2023-04-21
P056,Clothing,C0257,426.43,2023-09-27
P071,Books,C0606,170.01,2023-03-21
P095,Toys,C0209,250.87,2023-06-08
P013,Toys,C0399,98.53,2023-07-27
P008,Toys,C0984,196.14,2023-07-25
P098,Electronics,C0416,253.29,2023-12-03
P094,Home,C0233,149.08,2023-09-01
P076,Electronics,C0312,28.27,2023-02-05
P014,Books,C0389,405.74,2023-06-06
P027,Clothing,C0266,440.41,2023-06-02
P026,Home,C0443,292.9,2023-02-13
P078,Toys,C0188,224.91,2023-07-16
P057,Home,C0248,474.65,2023-05-16
P071,Books,C0240,246.96,2023-01-04
P016,Toys,C0666,325.22,2023-08-24
P067,Clothing,C0916,356.82,2023-12-17
P025,Electronics,C0304,79.79,2023-06-15
P089,Books,C0444,49.95,2023-10-08
P082,Electronics,C0588,102.96,2023-02-17
P022,Toys,C0618,84.39,2023-02-11
P027,Electronics,C0191,482.66,2023-04-01
P086,Toys,C0521,190.35,2023-02-17
P022,Electronics,C0098,345.89,2023-05-20
P046,Clothing,C0525,400.54,2023-05-07
P046,Electronics,C0275,168.58,2023-12-19
P078,Clothing,C0305,108.76,2023-02-15
P092,Toys,C0038,175.83,2023-08-08
P082,Toys,C0459,191.49,2023-11-18
P078,Books,C0793,262.36,2023-10-01
P077,Books,C0535,272.21,2023-10-28
P015,Electronics,C0759,73.52,2023-06-18
P019,Books,C0018,464.89,2023-03-30
P014,Electronics,C0684,54.31,2023-01-15
P004,Toys,C0609,333.5,2023-04-21
P083,Books,C0882,246.13,2023-12-24
P004,Books,C0617,144.9,2023-11-03
P049,Toys,C0352,409.08,2023-01-15
P089,Toys,C0905,100.96,2023-04-26
P100,Electronics,C0733,313.14,2023-10-16
P093,Clothing,C0175,302.6,2023-05-12
P060,Home,C0168,498.69,2023-05-18
P046,Books,C0502,145.36,2023-11-19
P051,Books,C0479,398.67,2023-04-22
P035,Clothing,C0072,433.65,2023-03-14
P033,Toys,C0796,203.03,2023-11-19
P094,Electronics,C0702,290.57,2023-03-22
P018,Toys,C0407,131.37,2023-10-30
P004,Electronics,C0978,339.19,2023-04-29
P011,Clothing,C0304,295.3,2023-06-16
P031,Books,C0299,177.9,2023-05-31
P064,Toys,C0893,179.4,2023-02-11
P044,Clothing,C0211,84.68,2023-12-28
P023,Books,C0917,130.57,2023-09-11
P045,Toys,C0661,53.46,2023-01-03
P057,Clothing,C0603,143.73,2023-10-11
P089,Electronics,C0401,313.0,2023-03-20
P021,Books,C0015,360.36,2023-02-24
P007,Home,C0689,151.24,2023-12-14
P056,Clothing,C0174,448.73,2023-12-15
P021,Books,C0936,204.46,2023-04-17
P068,Books,C0312,227.0,2023-09-14
P069,Clothing,C0561,448.84,2023-02-01
P071,Electronics,C0420,83.56,2023-01-09
P044,Books,C0415,264.27,2023-05-16
P085,Toys,C0368,183.36,2023-11-09
P075,Electronics,C0149,336.07,2023-07-12
P029,Electronics,C0450,59.8,2023-04-12
P028,Books,C0590,190.63,2023-09-02
P002,Electronics,C0945,449.23,2023-11-12
P066,Electronics,C0740,115.43,2023-10-18
P026,Clothing,C0854,301.32,2023-06-17
P094,Books,C0287,434.02,2023-05-13
P075,Toys,C0643,245.07,2023-10-07
P019,Clothing,C0323,177.38,2023-03-25
P037,Electronics,C0147,262.49,2023-05-01
P002,Toys,C0766,478.44,2023-02-14
P034,Clothing,C0623,435.91,2023-01-08
P073,Toys,C0899,180.73,2023-09-22
P082,Toys,C0202,86.96,2023-08-14
P019,Electronics,C0487,394.84,2023-07-19
P073,Electronics,C0826,252.9,2023-10-22
P077,Books,C0828,458.57,2023-05-14
P027,Home,C0585,63.11,2023-08-23
P070,Clothing,C0149,441.12,2023-05-09
P039,Electronics,C0116,70.7,2023-04-08
P022,Clothing,C0201,41.27,2023-07-15
P068,Books,C0926,497.32,2023-12-06
P096,Electronics,C0826,441.26,2023-05-16
P084,Home,C0050,37.42,2023-03-27
P012,Home,C0334,345.05,2023-06-11
P016,Books,C0728,113.96,2023-10-13
P075,Electronics,C0195,383.86,2023-11-12
P082,Home,C0846,410.38,2023-12-04
P001,Books,C0631,179.64,2023-07-02
P020,Electronics,C0658,156.7,2023-11-19
P041,Electronics,C0736,292.69,2023-02-11
P065,Clothing,C0924,250.0,2023-08-11
P004,Books,C0200,418.92,2023-09-18
P020,Home,C0420,133.02,2023-08-08
P085,Electronics,C0008,279.54,2023-07-24
P002,Toys,C0691,116.97,2023-10-13
P007,Clothing,C0056,39.85,2023-03-25
P004,Toys,C0457,251.85,2023-04-25
P025,Electronics,C0926,394.03,2023-06-25
P077,Clothing,C0750,395.77,2023-11-13
P088,Books,C0817,208.28,2023-08-08
P072,Toys,C0986,64.67,2023-10-19
P062,Home,C0636,311.05,2023-08-27
P054,Books,C0957,448.18,2023-07-22
P041,Toys,C0122,298.03,2023-11-08
P027,Toys,C0438,213.46,2023-11-14
P082,Toys,C0061,305.65,2023-10-04
P018,Clothing,C0154,18.97,2023-04-17
P031,Home,C0694,203.37,2023-08-25
P009,Home,C0693,379.21,2023-09-17
P014,Electronics,C0563,201.15,2023-08-19
P099,Books,C0777,282.76,2023-08-26
P009,Toys,C0592,87.88,2023-02-11
P006,Home,C0867,294.19,2023-09-17
P013,Home,C0925,55.38,2023-04-07
P053,Clothing,C0614,61.46,2023-01-18
P073,Clothing,C0423,364.79,2023-02-05
P043,Electronics,C0700,431.57,2023-06-30
P029,Home,C0098,280.57,2023-05-16
P047,Electronics,C0244,416.85,2023-03-10
P096,Home,C0809,270.69,2023-04-16
P053,Toys,C0146,233.36,2023-09-06
P041,Books,C0988,95.74,2023-07-15
P017,Toys,C0982,100.64,2023-02-18
P039,Clothing,C0579,299.83,2023-03-30
P074,Toys,C0256,95.25,2023-12-04
P050,Books,C0197,93.49,2023-02-17
P075,Books,C0606,252.92,2023-06-03
P084,Books,C0384,284.75,2023-03-07
P006,Clothing,C0537,35.14,2023-11-03
P094,Toys,C0070,151.89,2023-05-06
P045,Electronics,C0696,42.44,2023-05-29
P078,Books,C0767,400.6,2023-02-27
P079,Books,C0295,441.57,2023-05-12
P048,Clothing,C0879,145.82,2023-12-18
P001,Electronics,C0233,390.92,2023-07-08
P025,Home,C0988,274.8,2023-02-16
P051,Toys,C0576,62.76,2023-12-28
P081,Books,C0130,497.9,2023-05-14
P017,Clothing,C0889,493.73,2023-11-21
P060,Home,C0718,185.29,2023-12-23
P076,Clothing,C0465,454.32,2023-06-18
P035,Books,C0155,70.41,2023-10-07
P061,Clothing,C0612,240.18,2023-07-06
P041,Home,C0422,486.69,2023-12-13
P083,Electronics,C0217,268.18,2023-01-03
P026,Electronics,C0398,356.31,2023-03-01
P095,Home,C0346,152.26,2023-06-07
P026,Books,C0564,379.72,2023-07-25
P038,Clothing,C0374,186.23,2023-06-20
P070,Books,C0344,268.04,2023-08-06
P060,Electronics,C0631,156.37,2023-03-27
P039,Clothing,C0371,78.97,2023-04-30
P080,Home,C0310,330.37,2023-04-13
P057,Electronics,C0967,176.33,2023-06-09
P027,Clothing,C0334,499.34,2023-11-16
P084,Toys,C0127,123.54,2023-04-22
P079,Electronics,C0307,76.27,2023-08-09
P005,Electronics,C0925,456.91,2023-07-12
P092,Toys,C0191,92.09,2023-02-25
P083,Books,C0377,126.91,2023-07-30
P090,Clothing,C0093,440.81,2023-10-20
P091,Home,C0225,45.8,2023-12-21
P030,Toys,C0614,466.6,2023-12-19
P018,Books,C0994,77.83,2023-11-08
P075,Toys,C0811,258.63,2023-12-22
P082,Clothing,C0858,157.1,2023-05-02
P051,Toys,C0411,406.95,2023-12-29
P046,Electronics,C0646,246.49,2023-10-19
P058,Electronics,C0393,28.78,2023-07-14
P061,Toys,C0080,272.47,2023-08-27
P099,Clothing,C0603,335.66,2023-10-21
P093,Clothing,C0493,422.43,2023-08-12
P007,Home,C0760,498.61,2023-12-23
P024,Home,C0293,218.46,2023-03-27
P001,Electronics,C0883,76.33,2023-06-03
P025,Clothing,C0993,425.65,2023-09-01
P012,Toys,C0374,484.75,2023-07-11
P079,Clothing,C0071,432.23,2023-05-02
P089,Electronics,C0390,337.05,2023-06-24
P097,Electronics,C0084,200.87,2023-01-29
P087,Toys,C0598,52.77,2023-11-23
P087,Electronics,C0463,471.31,2023-05-19
P006,Toys,C0272,51.06,2023-08-29
P034,Toys,C0193,469.66,2023-01-28
P059,Books,C0971,66.19,2023-12-25
P017,Electronics,C0301,104.1,2023-02-07
P081,Clothing,C0931,467.59,2023-10-09
P065,Electronics,C0515,476.32,2023-05-15
P029,Electronics,C0510,40.35,2023-03-01
P019,Home,C0178,488.75,2023-03-29
P081,Clothing,C0226,312.51,2023-06-08
P084,Books,C0847,422.97,2023-10-20
P033,Electronics,C0015,469.02,2023-02-27
P080,Home,C0059,409.25,2023-02-28
P061,Electronics,C0512,427.22,2023-01-15
P048,Toys,C0940,81.26,2023-06-24
P005,Books,C0756,394.6,2023-11-25
P005,Toys,C0947,311.61,2023-05-06
P040,Electronics,C0209,364.23,2023-10-25
P024,Electronics,C0475,157.99,2023-07-12
P060,Books,C0770,482.89,2023-12-08
P011,Toys,C0078,346.14,2023-06-30
P034,Toys,C0284,39.36,2023-05-23
P090,Books,C0921,93.01,2023-04-03
P055,Books,C0485,451.85,2023-03-14
P072,Books,C0581,77.41,2023-03-13
P006,Electronics,C0640,278.36,2023-01-23
P032,Electronics,C0243,123.15,2023-06-12
P083,Clothing,C0532,415.37,2023-03-30
P063,Electronics,C0834,191.71,2023-08-27
P061,Clothing,C0150,393.72,2023-11-06
P037,Clothing,C0829,454.06,2023-01-24
P071,Home,C0227,380.23,2023-06-27
P055,Home,C0755,391.95,2023-07-09
P029,Books,C0314,82.33,2023-05-30
P007,Toys,C0243,22.7,2023-11-16
P082,Clothing,C0299,367.51,2023-05-07
P042,Books,C0968,363.89,2023-09-21
P077,Electronics,C0527,429.08,2023-11-13
P081,Electronics,C0914,363.8,2023-03-26
P058,Toys,C0997,209.62,2023-11-30
P055,Home,C0151,352.4,2023-12-14
P100,Books,C0507,78.05,2023-05-05
P048,Toys,C0009,270.93,2023-12-06
P001,Toys,C0076,416.12,2023-04-12
P008,Electronics,C0623,438.78,2023-04-07
P048,Home,C0740,468.93,2023-06-23
P096,Toys,C0738,461.43,2023-10-10
P057,Electronics,C0301,473.91,2023-11-25
P084,Electronics,C0214,157.26,2023-02-25
P014,Clothing,C0597,426.77,2023-05-13
P039,Toys,C0408,262.7,2023-03-19
P015,Home,C0761,400.15,2023-08-14
P095,Books,C0719,52.88,2023-03-23
P083,Home,C0566,329.83,2023-01-08
P063,Electronics,C0461,288.1,2023-10-04
P033,Home,C0510,371.67,2023-03-13
P048,Electronics,C0049,402.55,2023-10-12
P005,Electronics,C0973,472.2,2023-03-27
P041,Toys,C0620,67.09,2023-10-13
P061,Toys,C0617,104.65,2023-01-07
P036,Toys,C0347,164.18,2023-11-02
P048,Books,C0541,459.57,2023-01-28
P017,Electronics,C0268,142.18,2023-08-20
P017,Clothing,C0537,110.11,2023-08-01
P006,Toys,C0345,67.65,2023-04-04
P030,Electronics,C0139,491.39,2023-05-26
P036,Electronics,C0954,227.87,2023-08-10
P037,Clothing,C0653,435.62,2023-01-25
P076,Toys,C0991,363.72,2023-06-29
P077,Toys,C0934,429.21,2023-03-02
P015,Books,C0537,262.21,2023-12-08
P096,Electronics,C0439,402.56,2023-02-28
P028,Books,C0940,280.44,2023-11-12
P092,Toys,C0880,305.99,2023-11-14
P012,Toys,C0772,412.3,2023-07-29
P086,Home,C0792,422.41,2023-12-07
