transaction_id,transaction_date,country,customer_id,account_id,amount,currency,transaction_type,channel,status
1988,2024-01-08,IT,324,3,1636.74,GBP,CREDIT,ONLINE,PENDING
1989,2024-01-11,NL,160,619,4416.18,EUR,TRANSFER,ONLINE,REVERSED
1990,2024-01-20,DE,151,751,303.75,EUR,TRANSFER,BRANCH,POSTED
1991,2024-01-26,MA,216,717,4093.11,EUR,CREDIT,BRANCH,POSTED
1992,2024-01-05,US,12,29,3258.52,USD,DEBIT,BRANCH,PENDING
1993,2024-01-25,ES,228,640,1910.72,EUR,TRANSFER,MOBILE,PENDING
1994,2024-01-04,US,233,282,989.71,GBP,CREDIT,BRANCH,POSTED
1995,2024-01-19,ES,165,17,620.45,USD,TRANSFER,MOBILE,PENDING
1996,2024-01-05,UK,425,737,1875.77,EUR,TRANSFER,MOBILE,REVERSED
1997,2024-01-11,MA,91,334,3065.8,EUR,TRANSFER,BRANCH,PENDING
1998,2024-01-19,PT,20,523,280.24,GBP,TRANSFER,ONLINE,PENDING
1999,2024-01-03,DE,71,155,512.16,EUR,TRANSFER,ONLINE,POSTED
