transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,status
3097,0,2024-03-10,2755.78,GBP,TRANSFER,MOBILE,PENDING
3098,380,2024-01-14,2767.11,USD,DEBIT,ATM,POSTED
3099,228,2024-02-17,4576.08,EUR,DEBIT,ONLINE,POSTED
3100,0,2024-02-19,3799.1,USD,DEBIT,BRANCH,REVERSED
3101,0,2024-02-15,1937.63,EUR,TRANSFER,BRANCH,REVERSED
3102,0,2024-02-26,4893.76,GBP,CREDIT,MOBILE,PENDING
3103,0,2024-03-05,3806.09,GBP,DEBIT,ATM,REVERSED
3104,0,2024-02-23,4391.06,EUR,DEBIT,ATM,REVERSED
3105,218,2024-02-17,4442.89,EUR,DEBIT,ONLINE,PENDING
3106,155,2024-02-02,658.5,GBP,DEBIT,MOBILE,PENDING
3107,0,2024-02-13,4773.51,GBP,CREDIT,BRANCH,POSTED
3108,0,2024-01-05,1889.77,EUR,DEBIT,BRANCH,PENDING
3109,0,2024-02-25,4361.34,EUR,CREDIT,MOBILE,POSTED
3110,0,2024-01-24,625.3,EUR,CREDIT,ONLINE,POSTED
3111,331,2024-03-25,1475.18,EUR,CREDIT,MOBILE,PENDING
3112,0,2024-02-19,1518.57,USD,TRANSFER,BRANCH,PENDING
3113,0,2024-03-17,2185.93,EUR,DEBIT,ONLINE,REVERSED
3114,0,2024-01-01,2446.01,EUR,DEBIT,BRANCH,PENDING
3115,,2024-01-28,509.04,GBP,TRANSFER,ATM,POSTED
3116,,2024-02-20,639.5,EUR,DEBIT,ATM,REVERSED
3117,121,2024-03-22,716.79,USD,CREDIT,ONLINE,PENDING
3118,274,2024-03-23,2728.34,EUR,TRANSFER,BRANCH,REVERSED
3119,0,2024-03-27,1606.82,USD,DEBIT,ONLINE,REVERSED
3120,0,2024-01-22,3406.66,USD,DEBIT,BRANCH,POSTED
3121,0,2024-03-05,1639.13,USD,TRANSFER,ATM,PENDING
3122,0,2024-02-13,4581.27,GBP,TRANSFER,ATM,PENDING
3123,0,2024-01-12,1292.37,USD,CREDIT,BRANCH,PENDING
3124,0,2024-02-16,3193.5,USD,DEBIT,BRANCH,PENDING
3125,374,2024-02-07,561.56,USD,DEBIT,BRANCH,REVERSED
3126,0,2024-03-14,2297.85,USD,CREDIT,ONLINE,POSTED
3127,0,2024-03-03,2553.21,EUR,DEBIT,ONLINE,POSTED
3128,0,2024-02-23,416.65,EUR,TRANSFER,ONLINE,POSTED
3129,266,2024-03-17,4902.03,USD,DEBIT,MOBILE,REVERSED
3130,0,2024-01-23,4060.61,GBP,DEBIT,BRANCH,POSTED
3131,0,2024-03-01,982.3,USD,TRANSFER,MOBILE,POSTED
3132,0,2024-01-09,1567.99,EUR,CREDIT,BRANCH,PENDING
3133,0,2024-03-25,1064.32,USD,TRANSFER,ONLINE,PENDING
3134,401,2024-03-06,250.96,GBP,TRANSFER,ATM,PENDING
3135,0,2024-03-02,940.77,USD,CREDIT,MOBILE,POSTED
3136,,2024-02-26,3711.79,EUR,TRANSFER,MOBILE,REVERSED
3137,158,2024-01-29,1050.29,USD,DEBIT,BRANCH,PENDING
3138,0,2024-02-25,1310.7,USD,DEBIT,ATM,REVERSED
3139,0,2024-01-07,2661.8,GBP,CREDIT,MOBILE,POSTED
3140,0,2024-03-09,4529.7,GBP,TRANSFER,BRANCH,POSTED
3141,0,2024-01-11,2701.97,USD,TRANSFER,BRANCH,PENDING
3142,0,2024-02-07,1949.92,GBP,TRANSFER,BRANCH,REVERSED
3143,461,2024-03-26,3075.75,USD,TRANSFER,BRANCH,PENDING
3144,0,2024-02-17,4119.6,USD,CREDIT,BRANCH,REVERSED
3145,0,2024-03-07,3709.74,GBP,DEBIT,ONLINE,POSTED
3146,0,2024-03-15,2314.34,GBP,TRANSFER,ATM,POSTED
3147,0,2024-03-10,938.47,GBP,CREDIT,ATM,PENDING
3148,0,2024-02-12,3753.31,GBP,CREDIT,BRANCH,PENDING
3149,404,2024-02-04,3974.23,EUR,CREDIT,MOBILE,POSTED
3150,0,2024-02-20,4910.23,EUR,DEBIT,ONLINE,REVERSED
3151,0,2024-01-04,1050.39,GBP,CREDIT,MOBILE,REVERSED
3152,0,2024-01-11,2891.03,GBP,CREDIT,ATM,PENDING
3153,172,2024-03-14,57.77,EUR,TRANSFER,ONLINE,POSTED
3154,0,2024-03-14,235.92,USD,DEBIT,MOBILE,PENDING
3155,0,2024-01-29,4115.74,USD,DEBIT,BRANCH,REVERSED
3156,0,2024-01-03,3772.97,USD,TRANSFER,ATM,REVERSED
3157,0,2024-01-17,3367.0,EUR,TRANSFER,ATM,POSTED
3158,0,2024-03-15,400.02,EUR,TRANSFER,ONLINE,REVERSED
3159,157,2024-01-18,3231.95,USD,CREDIT,ATM,POSTED
3160,,2024-01-06,2870.26,GBP,TRANSFER,BRANCH,REVERSED
3161,438,2024-03-05,3586.18,EUR,CREDIT,BRANCH,POSTED
3162,153,2024-01-28,3573.45,EUR,CREDIT,ATM,PENDING
3163,407,2024-03-08,2481.45,USD,CREDIT,ONLINE,PENDING
3164,0,2024-03-29,1744.05,GBP,TRANSFER,MOBILE,REVERSED
3165,0,2024-02-15,1210.73,GBP,DEBIT,ATM,REVERSED
3166,0,2024-02-11,4877.16,USD,DEBIT,BRANCH,REVERSED
3167,230,2024-03-26,1232.3,GBP,CREDIT,MOBILE,PENDING
3168,0,2024-03-03,2840.93,USD,CREDIT,ATM,POSTED
3169,0,2024-02-01,1965.04,GBP,TRANSFER,ATM,REVERSED
3170,0,2024-03-06,4555.16,USD,CREDIT,ONLINE,PENDING
3171,0,2024-01-21,2723.97,USD,TRANSFER,MOBILE,PENDING
3172,0,2024-02-01,1475.63,GBP,DEBIT,MOBILE,PENDING
3173,0,2024-03-28,2061.63,EUR,DEBIT,MOBILE,PENDING
3174,0,2024-01-27,1674.48,GBP,CREDIT,MOBILE,PENDING
3175,0,2024-02-17,4816.71,EUR,DEBIT,ATM,POSTED
3176,0,2024-01-28,42.35,EUR,CREDIT,MOBILE,POSTED
3177,0,2024-03-06,4361.94,USD,TRANSFER,BRANCH,REVERSED
3178,0,2024-01-15,2644.81,GBP,DEBIT,BRANCH,POSTED
3179,294,2024-02-22,2876.09,EUR,CREDIT,MOBILE,PENDING
3180,0,2024-03-25,4301.48,GBP,TRANSFER,ATM,REVERSED
3181,0,2024-03-05,2683.37,USD,TRANSFER,MOBILE,PENDING
3182,386,2024-02-14,560.32,GBP,DEBIT,BRANCH,REVERSED
3183,,2024-02-28,679.79,USD,DEBIT,MOBILE,PENDING
3184,10,2024-03-23,4839.21,GBP,TRANSFER,ATM,POSTED
3185,429,2024-02-04,3878.52,EUR,DEBIT,BRANCH,POSTED
3186,0,2024-03-07,4505.83,GBP,CREDIT,ONLINE,REVERSED
3187,0,2024-03-24,3737.32,GBP,DEBIT,ONLINE,POSTED
3188,0,2024-03-01,2248.09,USD,DEBIT,ONLINE,REVERSED
3189,0,2024-01-02,3113.82,EUR,CREDIT,ONLINE,REVERSED
3190,447,2024-02-23,4846.65,EUR,TRANSFER,ONLINE,PENDING
3191,0,2024-02-03,3937.83,EUR,CREDIT,ATM,REVERSED
3192,441,2024-01-30,4472.3,GBP,DEBIT,BRANCH,PENDING
3193,0,2024-01-01,1343.39,USD,DEBIT,ATM,POSTED
3194,,2024-03-04,3447.65,GBP,CREDIT,ATM,REVERSED
3195,0,2024-02-04,1856.79,EUR,TRANSFER,ATM,POSTED
3196,0,2024-03-19,1548.52,GBP,DEBIT,ONLINE,PENDING
3197,0,2024-02-29,141.78,GBP,TRANSFER,MOBILE,POSTED
3198,,2024-02-02,4327.89,GBP,CREDIT,ONLINE,POSTED
3199,0,2024-01-11,4959.29,USD,DEBIT,ONLINE,PENDING
3200,0,2024-03-29,3228.79,EUR,DEBIT,MOBILE,POSTED
3201,0,2024-03-20,259.04,EUR,CREDIT,MOBILE,REVERSED
3202,0,2024-03-29,1908.03,EUR,CREDIT,ATM,POSTED
3203,0,2024-02-27,3472.6,EUR,DEBIT,ONLINE,POSTED
3204,0,2024-02-12,3897.38,EUR,CREDIT,MOBILE,REVERSED
3205,0,2024-03-14,1802.59,USD,TRANSFER,ATM,POSTED
3206,0,2024-03-01,3024.97,EUR,DEBIT,ATM,PENDING
3207,0,2024-02-12,4776.62,GBP,DEBIT,ATM,PENDING
3208,0,2024-02-29,448.29,EUR,TRANSFER,MOBILE,POSTED
3209,0,2024-01-14,1021.77,USD,TRANSFER,ATM,REVERSED
3210,0,2024-01-10,3275.77,USD,DEBIT,ONLINE,POSTED
3211,0,2024-02-02,1581.75,GBP,CREDIT,MOBILE,POSTED
3212,56,2024-03-13,836.75,EUR,CREDIT,ATM,PENDING
3213,0,2024-02-01,2035.9,EUR,DEBIT,BRANCH,PENDING
3214,476,2024-01-17,919.15,EUR,DEBIT,MOBILE,POSTED
3215,0,2024-01-24,1074.15,GBP,CREDIT,ATM,POSTED
3216,467,2024-03-26,3652.4,GBP,CREDIT,BRANCH,REVERSED
3217,408,2024-03-01,4416.63,USD,TRANSFER,ATM,POSTED
3218,0,2024-02-23,3208.12,USD,CREDIT,ATM,POSTED
3219,240,2024-02-22,395.44,USD,TRANSFER,BRANCH,REVERSED
3220,0,2024-03-27,670.55,USD,TRANSFER,BRANCH,REVERSED
3221,0,2024-01-15,1911.94,EUR,DEBIT,ATM,REVERSED
3222,0,2024-02-10,4775.46,GBP,TRANSFER,ATM,POSTED
3223,276,2024-02-21,4966.85,GBP,CREDIT,MOBILE,PENDING
3224,0,2024-02-24,3956.03,GBP,TRANSFER,MOBILE,POSTED
3225,0,2024-02-18,4995.64,EUR,TRANSFER,BRANCH,PENDING
3226,0,2024-01-04,2556.35,EUR,CREDIT,ATM,REVERSED
3227,0,2024-01-05,2453.99,GBP,TRANSFER,ONLINE,POSTED
3228,0,2024-01-06,252.71,GBP,TRANSFER,ONLINE,PENDING
3229,0,2024-03-21,640.16,EUR,CREDIT,ONLINE,PENDING
3230,0,2024-03-06,2185.79,USD,DEBIT,ONLINE,POSTED
3231,0,2024-03-08,2051.68,USD,CREDIT,ONLINE,POSTED
3232,,2024-01-02,841.69,EUR,DEBIT,MOBILE,REVERSED
3233,75,2024-01-02,1797.04,USD,DEBIT,ONLINE,POSTED
3234,0,2024-01-03,91.85,GBP,CREDIT,ONLINE,PENDING
3235,,2024-02-21,2267.73,GBP,DEBIT,ATM,POSTED
3236,0,2024-03-14,3840.82,GBP,DEBIT,ATM,PENDING
3237,0,2024-01-01,116.69,EUR,CREDIT,ONLINE,POSTED
3238,0,2024-03-04,1008.51,USD,TRANSFER,MOBILE,REVERSED
3239,,2024-01-06,1941.63,GBP,TRANSFER,BRANCH,PENDING
3240,0,2024-01-11,4714.07,GBP,CREDIT,MOBILE,PENDING
3241,0,2024-01-06,254.26,GBP,TRANSFER,BRANCH,REVERSED
3242,0,2024-02-25,594.58,EUR,TRANSFER,ONLINE,PENDING
3243,0,2024-01-13,2617.43,EUR,CREDIT,ATM,REVERSED
3244,0,2024-03-23,1847.53,USD,CREDIT,ONLINE,REVERSED
3245,158,2024-01-20,4863.92,EUR,TRANSFER,BRANCH,REVERSED
3246,0,2024-02-16,1018.06,EUR,CREDIT,MOBILE,PENDING
3247,0,2024-02-11,1875.93,GBP,TRANSFER,BRANCH,PENDING
3248,0,2024-02-04,4316.29,USD,CREDIT,ONLINE,REVERSED
3249,0,2024-01-08,2753.13,USD,TRANSFER,ATM,POSTED
3250,,2024-03-10,4551.34,GBP,TRANSFER,ONLINE,POSTED
3251,0,2024-03-06,2234.25,USD,DEBIT,ONLINE,PENDING
3252,0,2024-03-08,1733.91,EUR,CREDIT,BRANCH,REVERSED
3253,0,2024-01-18,2338.38,USD,TRANSFER,ONLINE,PENDING
3254,0,2024-01-29,1722.86,USD,DEBIT,ATM,PENDING
3255,0,2024-03-20,474.41,GBP,DEBIT,BRANCH,POSTED
3256,0,2024-03-28,2093.95,EUR,TRANSFER,ONLINE,REVERSED
3257,177,2024-03-13,90.48,GBP,CREDIT,ATM,POSTED
3258,0,2024-03-18,865.29,EUR,CREDIT,MOBILE,PENDING
3259,0,2024-01-11,639.81,EUR,TRANSFER,ONLINE,PENDING
3260,0,2024-01-12,3617.31,GBP,DEBIT,ONLINE,POSTED
3261,0,2024-03-21,2136.65,USD,DEBIT,ONLINE,POSTED
3262,0,2024-02-03,4732.57,GBP,CREDIT,ATM,PENDING
3263,,2024-02-25,3757.4,EUR,TRANSFER,BRANCH,PENDING
3264,0,2024-01-06,4853.25,USD,TRANSFER,ONLINE,POSTED
3265,214,2024-01-29,4260.8,USD,CREDIT,ATM,POSTED
3266,0,2024-02-12,1183.75,USD,CREDIT,ONLINE,REVERSED
3267,0,2024-01-20,1298.11,USD,TRANSFER,MOBILE,POSTED
3268,0,2024-02-22,2674.26,EUR,CREDIT,ATM,REVERSED
3269,0,2024-02-28,3341.22,EUR,CREDIT,MOBILE,POSTED
3270,0,2024-02-23,3518.26,USD,CREDIT,MOBILE,POSTED
3271,141,2024-01-10,4782.01,GBP,CREDIT,MOBILE,REVERSED
3272,0,2024-02-04,3950.74,USD,CREDIT,MOBILE,POSTED
3273,0,2024-03-15,301.39,EUR,CREDIT,ATM,POSTED
3274,0,2024-01-14,4031.58,USD,TRANSFER,MOBILE,PENDING
3275,64,2024-01-31,1566.72,USD,DEBIT,BRANCH,POSTED
3276,0,2024-02-23,4393.65,USD,TRANSFER,ONLINE,POSTED
3277,0,2024-02-13,3953.36,USD,CREDIT,BRANCH,POSTED
3278,0,2024-03-14,3928.49,EUR,CREDIT,BRANCH,PENDING
3279,0,2024-01-12,3832.31,EUR,TRANSFER,MOBILE,POSTED
3280,0,2024-01-11,2656.45,USD,DEBIT,ATM,REVERSED
3281,0,2024-02-09,1127.51,GBP,TRANSFER,BRANCH,REVERSED
3282,257,2024-01-23,3620.35,GBP,TRANSFER,BRANCH,REVERSED
3283,274,2024-01-03,4965.37,USD,CREDIT,ATM,PENDING
3284,418,2024-01-13,4964.82,EUR,DEBIT,ONLINE,PENDING
3285,0,2024-03-25,3749.01,EUR,TRANSFER,ONLINE,POSTED
3286,60,2024-02-21,255.74,GBP,TRANSFER,MOBILE,POSTED
3287,122,2024-03-04,712.25,GBP,TRANSFER,MOBILE,POSTED
3288,103,2024-01-21,313.35,GBP,DEBIT,ATM,REVERSED
3289,0,2024-03-16,3114.87,EUR,DEBIT,ATM,PENDING
3290,0,2024-01-02,1050.07,USD,DEBIT,ONLINE,POSTED
3291,254,2024-01-13,2948.88,USD,TRANSFER,MOBILE,POSTED
3292,53,2024-03-21,3788.59,EUR,CREDIT,ATM,REVERSED
3293,0,2024-01-13,2909.59,USD,TRANSFER,MOBILE,REVERSED
3294,0,2024-02-16,4606.4,GBP,DEBIT,ATM,POSTED
3295,174,2024-01-29,1689.15,EUR,TRANSFER,ATM,POSTED
3296,0,2024-01-22,2791.0,GBP,CREDIT,ATM,PENDING
3297,0,2024-02-29,2994.12,EUR,TRANSFER,ONLINE,PENDING
3298,0,2024-02-23,529.81,EUR,TRANSFER,ATM,REVERSED
3299,0,2024-01-20,649.76,EUR,TRANSFER,MOBILE,PENDING
3300,0,2024-01-16,2677.83,USD,CREDIT,ONLINE,POSTED
3301,0,2024-02-23,2798.73,EUR,DEBIT,ONLINE,PENDING
3302,0,2024-03-27,3614.25,GBP,CREDIT,BRANCH,PENDING
3303,256,2024-01-05,74.64,GBP,CREDIT,BRANCH,POSTED
3304,69,2024-01-28,4381.82,EUR,DEBIT,ATM,PENDING
3305,0,2024-02-19,3012.72,USD,TRANSFER,BRANCH,PENDING
3306,0,2024-03-26,2361.33,USD,CREDIT,BRANCH,POSTED
3307,0,2024-03-29,592.85,GBP,CREDIT,ONLINE,POSTED
3308,0,2024-01-15,4193.81,USD,DEBIT,MOBILE,POSTED
3309,0,2024-01-02,1088.71,USD,DEBIT,BRANCH,POSTED
3310,0,2024-01-28,3514.38,GBP,DEBIT,ONLINE,REVERSED
3311,0,2024-03-10,4276.54,GBP,DEBIT,ONLINE,POSTED
3312,0,2024-01-14,3693.21,GBP,DEBIT,ATM,PENDING
3313,23,2024-01-19,505.57,EUR,CREDIT,MOBILE,REVERSED
3314,0,2024-03-11,4945.82,GBP,CREDIT,MOBILE,REVERSED
3315,118,2024-03-26,4338.81,GBP,CREDIT,ONLINE,PENDING
3316,0,2024-01-12,16.7,EUR,DEBIT,BRANCH,PENDING
3317,0,2024-01-20,2453.43,GBP,CREDIT,ATM,PENDING
3318,0,2024-03-11,1685.46,GBP,DEBIT,ONLINE,REVERSED
3319,463,2024-02-27,4538.13,USD,DEBIT,ONLINE,POSTED
3320,0,2024-03-13,2489.25,EUR,CREDIT,BRANCH,PENDING
3321,0,2024-03-22,229.03,GBP,TRANSFER,MOBILE,POSTED
3322,0,2024-02-19,95.29,USD,CREDIT,MOBILE,REVERSED
3323,189,2024-02-05,2114.83,USD,CREDIT,ONLINE,POSTED
3324,0,2024-02-26,509.63,USD,DEBIT,ATM,REVERSED
3325,0,2024-02-16,1921.99,USD,TRANSFER,MOBILE,REVERSED
3326,385,2024-01-30,2406.29,GBP,DEBIT,ONLINE,POSTED
3327,0,2024-02-09,4893.52,GBP,DEBIT,ONLINE,PENDING
3328,0,2024-01-10,4202.84,GBP,CREDIT,MOBILE,REVERSED
3329,0,2024-01-07,810.83,EUR,CREDIT,BRANCH,PENDING
3330,0,2024-02-21,4906.34,USD,DEBIT,BRANCH,POSTED
3331,0,2024-02-24,1254.11,EUR,CREDIT,MOBILE,REVERSED
3332,0,2024-03-02,4728.03,GBP,DEBIT,BRANCH,POSTED
3333,,2024-02-21,2379.96,GBP,DEBIT,BRANCH,REVERSED
3334,0,2024-03-08,2156.76,GBP,CREDIT,ATM,PENDING
3335,355,2024-01-04,3986.86,GBP,TRANSFER,MOBILE,REVERSED
3336,0,2024-01-23,288.61,USD,CREDIT,ONLINE,PENDING
3337,0,2024-01-04,3436.83,GBP,DEBIT,MOBILE,POSTED
3338,0,2024-01-11,4785.01,USD,TRANSFER,MOBILE,PENDING
3339,397,2024-01-02,1572.04,GBP,TRANSFER,BRANCH,PENDING
3340,0,2024-03-01,2501.46,USD,CREDIT,BRANCH,PENDING
3341,0,2024-02-25,4252.84,GBP,TRANSFER,ATM,POSTED
3342,269,2024-02-03,736.67,EUR,CREDIT,ONLINE,PENDING
3343,,2024-01-17,2277.75,EUR,DEBIT,ATM,REVERSED
3344,0,2024-03-23,736.98,EUR,DEBIT,ATM,PENDING
3345,333,2024-03-03,2130.21,EUR,CREDIT,ATM,PENDING
3346,0,2024-02-07,788.92,GBP,CREDIT,ATM,PENDING
3347,0,2024-03-11,2021.34,GBP,DEBIT,ATM,PENDING
3348,0,2024-01-14,4177.89,GBP,DEBIT,ONLINE,REVERSED
3349,91,2024-01-24,148.91,EUR,TRANSFER,MOBILE,REVERSED
3350,7,2024-01-13,4984.42,USD,DEBIT,MOBILE,PENDING
3351,0,2024-01-10,303.69,GBP,DEBIT,ATM,PENDING
3352,0,2024-01-03,4608.03,EUR,CREDIT,ONLINE,PENDING
3353,20,2024-02-13,3426.57,EUR,CREDIT,ONLINE,POSTED
3354,0,2024-02-28,918.52,USD,CREDIT,ONLINE,POSTED
3355,225,2024-01-21,2816.44,USD,CREDIT,ONLINE,REVERSED
3356,0,2024-01-29,4789.56,EUR,TRANSFER,MOBILE,PENDING
3357,0,2024-01-21,4405.0,GBP,TRANSFER,BRANCH,POSTED
3358,0,2024-01-29,3691.06,EUR,DEBIT,MOBILE,REVERSED
3359,0,2024-03-04,901.73,EUR,DEBIT,ATM,PENDING
3360,0,2024-03-24,239.74,GBP,CREDIT,ATM,POSTED
3361,367,2024-02-23,2263.36,GBP,CREDIT,ONLINE,PENDING
3362,283,2024-03-23,1519.31,EUR,TRANSFER,MOBILE,PENDING
3363,0,2024-03-21,2932.33,EUR,CREDIT,ATM,REVERSED
3364,222,2024-02-08,4080.51,USD,TRANSFER,MOBILE,PENDING
3365,433,2024-01-03,849.06,GBP,DEBIT,ATM,REVERSED
3366,432,2024-01-22,2975.51,EUR,DEBIT,ATM,PENDING
3367,483,2024-02-08,4410.7,EUR,TRANSFER,ATM,PENDING
3368,0,2024-03-14,4569.43,GBP,DEBIT,ONLINE,POSTED
3369,0,2024-01-25,1237.08,EUR,DEBIT,ONLINE,POSTED
3370,0,2024-01-06,770.67,USD,TRANSFER,BRANCH,PENDING
3371,30,2024-01-15,3091.34,GBP,DEBIT,BRANCH,PENDING
3372,0,2024-03-28,4487.41,EUR,CREDIT,BRANCH,REVERSED
3373,319,2024-01-25,3775.51,EUR,DEBIT,ONLINE,PENDING
3374,201,2024-01-21,2960.89,EUR,DEBIT,ATM,PENDING
3375,0,2024-03-09,4999.11,EUR,DEBIT,ONLINE,PENDING
3376,46,2024-01-21,4398.64,EUR,CREDIT,BRANCH,REVERSED
3377,0,2024-03-19,3006.12,EUR,DEBIT,ATM,POSTED
3378,0,2024-03-04,2008.04,EUR,CREDIT,MOBILE,PENDING
3379,0,2024-02-05,801.11,EUR,CREDIT,ONLINE,REVERSED
3380,137,2024-03-23,465.44,EUR,CREDIT,BRANCH,REVERSED
3381,50,2024-03-16,663.06,USD,CREDIT,ATM,REVERSED
3382,0,2024-03-02,1862.51,GBP,CREDIT,ONLINE,PENDING
3383,140,2024-03-01,1593.19,GBP,TRANSFER,MOBILE,PENDING
3384,0,2024-01-19,3506.4,GBP,CREDIT,ATM,PENDING
3385,117,2024-01-04,23.54,GBP,DEBIT,BRANCH,PENDING
3386,138,2024-01-08,956.07,GBP,DEBIT,ATM,PENDING
3387,0,2024-02-12,1773.77,USD,DEBIT,BRANCH,POSTED
3388,,2024-01-18,502.74,GBP,DEBIT,BRANCH,POSTED
3389,0,2024-01-07,2587.61,USD,CREDIT,MOBILE,REVERSED
3390,0,2024-02-29,3027.72,EUR,CREDIT,BRANCH,POSTED
3391,0,2024-01-12,2509.09,EUR,TRANSFER,BRANCH,REVERSED
3392,164,2024-03-30,4658.92,EUR,TRANSFER,ONLINE,REVERSED
3393,3,2024-02-08,3858.53,USD,CREDIT,ATM,PENDING
3394,0,2024-02-18,4147.74,EUR,DEBIT,ONLINE,POSTED
3395,0,2024-03-12,2150.56,EUR,CREDIT,ATM,POSTED
3396,0,2024-03-10,3327.9,USD,CREDIT,ATM,REVERSED
3397,0,2024-03-05,3928.27,USD,TRANSFER,ONLINE,REVERSED
3398,0,2024-02-11,3497.65,GBP,CREDIT,ONLINE,PENDING
3399,9,2024-03-06,1331.36,USD,DEBIT,ONLINE,PENDING
3400,0,2024-01-28,4311.46,GBP,CREDIT,BRANCH,POSTED
3401,200,2024-01-22,2777.69,EUR,DEBIT,BRANCH,POSTED
3402,273,2024-01-24,1763.99,GBP,TRANSFER,MOBILE,POSTED
3403,153,2024-02-27,861.34,USD,DEBIT,BRANCH,POSTED
3404,0,2024-01-12,4255.56,EUR,DEBIT,ONLINE,PENDING
3405,0,2024-03-13,2867.41,GBP,DEBIT,ATM,REVERSED
3406,,2024-02-23,1972.7,GBP,CREDIT,ATM,POSTED
3407,0,2024-01-01,1312.12,USD,DEBIT,BRANCH,PENDING
3408,0,2024-01-09,2386.59,USD,TRANSFER,ATM,POSTED
3409,,2024-03-19,375.28,GBP,DEBIT,ONLINE,POSTED
3410,0,2024-01-26,2694.18,EUR,DEBIT,ONLINE,PENDING
3411,47,2024-01-12,4748.24,EUR,CREDIT,ATM,REVERSED
3412,0,2024-01-03,4658.89,EUR,CREDIT,MOBILE,REVERSED
3413,0,2024-02-21,1405.65,EUR,TRANSFER,MOBILE,POSTED
3414,0,2024-02-25,4351.67,USD,CREDIT,ONLINE,REVERSED
3415,0,2024-02-15,52.61,GBP,CREDIT,ONLINE,PENDING
3416,0,2024-02-04,2118.87,USD,CREDIT,ONLINE,POSTED
3417,0,2024-01-27,4915.21,EUR,CREDIT,ATM,POSTED
3418,0,2024-03-20,1295.62,GBP,DEBIT,MOBILE,PENDING
3419,0,2024-01-26,3577.37,USD,CREDIT,BRANCH,PENDING
3420,0,2024-01-26,2299.37,USD,CREDIT,MOBILE,REVERSED
3421,0,2024-02-23,4471.58,EUR,CREDIT,ONLINE,PENDING
3422,0,2024-01-24,3118.75,EUR,CREDIT,MOBILE,POSTED
3423,0,2024-02-13,501.33,GBP,CREDIT,ATM,POSTED
3424,253,2024-03-20,3077.86,EUR,DEBIT,BRANCH,REVERSED
3425,0,2024-01-22,1435.87,EUR,CREDIT,BRANCH,PENDING
3426,39,2024-03-04,841.92,USD,CREDIT,MOBILE,PENDING
3427,256,2024-02-19,2863.42,USD,TRANSFER,ATM,POSTED
3428,0,2024-02-07,3863.78,USD,TRANSFER,ONLINE,PENDING
3429,70,2024-02-23,2797.5,EUR,CREDIT,MOBILE,POSTED
3430,0,2024-02-25,3669.98,USD,DEBIT,ATM,POSTED
3431,0,2024-01-30,2504.8,USD,TRANSFER,BRANCH,PENDING
3432,,2024-02-04,872.73,USD,TRANSFER,BRANCH,POSTED
3433,0,2024-03-16,3017.43,EUR,TRANSFER,ONLINE,PENDING
3434,0,2024-02-03,3360.14,EUR,CREDIT,MOBILE,REVERSED
3435,0,2024-01-13,1468.71,USD,TRANSFER,BRANCH,PENDING
3436,0,2024-01-07,1981.5,USD,DEBIT,MOBILE,REVERSED
3437,179,2024-02-23,1282.78,USD,CREDIT,ONLINE,REVERSED
3438,386,2024-01-30,2021.26,EUR,CREDIT,BRANCH,REVERSED
3439,0,2024-02-17,4082.57,GBP,TRANSFER,ATM,POSTED
3440,0,2024-03-01,4622.59,EUR,TRANSFER,ATM,POSTED
3441,157,2024-02-12,206.01,USD,TRANSFER,MOBILE,POSTED
3442,0,2024-01-31,1817.34,USD,DEBIT,BRANCH,POSTED
3443,0,2024-02-01,2221.59,USD,TRANSFER,ONLINE,POSTED
3444,0,2024-03-02,3223.42,GBP,DEBIT,ATM,PENDING
3445,0,2024-01-16,2740.42,EUR,DEBIT,ONLINE,PENDING
3446,0,2024-03-01,4556.21,GBP,CREDIT,ATM,REVERSED
3447,0,2024-03-06,2261.16,GBP,TRANSFER,MOBILE,PENDING
3448,0,2024-02-12,3381.59,EUR,CREDIT,MOBILE,POSTED
3449,0,2024-01-27,1524.09,EUR,TRANSFER,MOBILE,PENDING
3450,0,2024-02-10,3994.3,GBP,CREDIT,ATM,REVERSED
3451,0,2024-03-14,691.11,EUR,TRANSFER,MOBILE,POSTED
3452,0,2024-03-12,2113.51,GBP,DEBIT,MOBILE,REVERSED
3453,,2024-01-04,2036.27,EUR,DEBIT,ATM,POSTED
3454,0,2024-01-21,2889.82,GBP,DEBIT,MOBILE,POSTED
3455,297,2024-03-15,887.38,GBP,TRANSFER,ATM,REVERSED
3456,417,2024-03-09,4652.51,USD,DEBIT,ONLINE,PENDING
3457,,2024-01-27,3863.3,EUR,CREDIT,ATM,PENDING
3458,,2024-01-01,2669.93,USD,TRANSFER,BRANCH,POSTED
3459,0,2024-02-07,789.52,EUR,TRANSFER,ONLINE,POSTED
3460,0,2024-01-31,4788.25,USD,TRANSFER,ATM,POSTED
3461,0,2024-03-13,3052.87,USD,CREDIT,ATM,PENDING
3462,0,2024-01-09,3085.03,GBP,CREDIT,ONLINE,POSTED
3463,0,2024-03-18,2652.98,USD,DEBIT,BRANCH,REVERSED
3464,415,2024-01-07,3487.18,GBP,TRANSFER,ATM,PENDING
3465,,2024-01-15,2072.01,GBP,DEBIT,MOBILE,REVERSED
3466,0,2024-03-23,1356.13,EUR,TRANSFER,ATM,PENDING
3467,270,2024-03-15,4318.62,EUR,DEBIT,MOBILE,REVERSED
3468,451,2024-03-15,4605.12,GBP,DEBIT,ATM,PENDING
3469,0,2024-02-27,3873.78,EUR,CREDIT,ATM,REVERSED
