id,client_id,amount,transaction_type,date
6026,1013,1910,payment,2023-07-25
6027,1019,706,payment,2023-01-31
6028,1003,1136,transfer,2023-12-10
6029,1012,160,refund,2023-02-08
6030,1015,1350,refund,2023-12-21
6031,1015,1005,refund,2023-03-20
6032,1008,1716,purchase,2023-08-17
6033,1013,458,withdrawal,2023-07-29
6034,1017,159,transfer,2023-12-26
6035,1017,371,transfer,2023-08-17
6036,1019,546,payment,2023-02-09
6037,1020,196,refund,2023-03-30
6038,1014,533,payment,2023-12-16
6039,1012,1172,payment,2023-01-10
6040,1009,362,withdrawal,2023-10-27
6041,1005,841,purchase,2023-07-30
6042,1018,1205,payment,2023-05-07
6043,1004,1226,purchase,2023-06-05
6044,1010,1604,refund,2023-12-31
6045,1007,104,withdrawal,2023-04-08
6046,1019,1952,purchase,2023-01-08
6047,1006,1294,refund,2023-08-06
6048,1010,1792,payment,2023-11-04
6049,1016,1942,refund,2023-06-15
6050,1019,1428,purchase,2023-06-25
6051,1010,990,transfer,2023-09-04
6052,1001,659,transfer,2023-10-25
6053,1008,522,transfer,2023-04-22
6054,1011,109,transfer,2023-02-02
6055,1013,1035,refund,2023-03-15
6056,1012,960,purchase,2023-01-04
6057,1001,1715,purchase,2023-09-13
6058,1010,299,refund,2023-07-17
6059,1013,1319,payment,2023-11-20
6060,1017,291,payment,2023-03-31
6061,1006,1028,payment,2023-05-15
6062,1004,1738,payment,2023-04-14
6063,1015,772,purchase,2023-10-23
6064,1014,412,transfer,2023-10-11
6065,1018,1774,refund,2023-04-20
6066,1015,103,purchase,2023-02-25
6067,1016,694,transfer,2023-06-15
6068,1020,859,purchase,2023-08-01
6069,1019,1989,refund,2023-09-13
6070,1007,815,refund,2023-09-14
6071,1012,1338,payment,2023-12-16
6072,1016,757,withdrawal,2023-04-07
6073,1011,1886,purchase,2023-04-25
6074,1001,1577,refund,2023-01-09
6075,1020,626,transfer,2023-05-12
6076,1001,819,transfer,2023-05-08
6077,1015,178,transfer,2023-07-06
6078,1017,988,transfer,2023-12-26
6079,1003,429,refund,2023-10-23
6080,1017,954,payment,2023-04-22
6081,1006,757,transfer,2023-02-16
6082,1016,252,transfer,2023-09-29
6083,1011,1088,payment,2023-08-28
6084,1012,338,payment,2023-03-15
6085,1014,188,transfer,2023-09-28
6086,1004,771,purchase,2023-07-11
6087,1008,1101,refund,2023-03-25
6088,1014,1869,transfer,2023-07-06
6089,1012,378,payment,2023-07-25
6090,1007,1321,payment,2023-04-22
6091,1011,437,refund,2023-03-17
6092,1018,1413,payment,2023-07-15
6093,1014,1747,purchase,2023-04-12
6094,1020,1043,refund,2023-02-28
6095,1010,1359,payment,2023-02-22
6096,1006,1922,payment,2023-05-24
6097,1003,1033,refund,2023-05-08
6098,1009,1937,payment,2023-07-19
6099,1020,1007,refund,2023-09-08
6100,1008,1246,transfer,2023-05-26
6101,1001,1354,payment,2023-04-05
6102,1014,1700,purchase,2023-04-17
6103,1002,1401,purchase,2023-11-12
6104,1017,928,refund,2023-04-19
6105,1008,879,transfer,2023-10-07
6106,1005,187,withdrawal,2023-11-22
6107,1007,1602,refund,2023-09-27
6108,1002,553,refund,2023-07-11
6109,1012,407,refund,2023-11-17
6110,1001,1216,refund,2023-05-02
6111,1003,1546,withdrawal,2023-08-16
6112,1008,1881,transfer,2023-01-27
6113,1013,1140,purchase,2023-02-07
6114,1012,701,purchase,2023-08-24
6115,1020,948,payment,2023-10-02
6116,1003,251,transfer,2023-02-27
6117,1020,1345,withdrawal,2023-11-21
6118,1014,531,purchase,2023-01-06
6119,1008,349,payment,2023-08-30
6120,1018,125,refund,2023-11-30
6121,1013,1092,payment,2023-07-22
6122,1013,1751,withdrawal,2023-03-10
6123,1017,1047,refund,2023-08-06
6124,1001,1741,withdrawal,2023-02-13
6125,1018,1546,transfer,2023-02-17
6126,1014,855,withdrawal,2023-05-04
6127,1001,552,refund,2023-03-20
6128,1002,463,withdrawal,2023-10-26
6129,1010,323,purchase,2023-01-04
6130,1001,679,payment,2023-05-17
6131,1017,452,refund,2023-05-11
6132,1008,1521,refund,2023-12-04
6133,1003,1936,refund,2023-02-05
6134,1016,894,transfer,2023-09-04
6135,1015,1253,purchase,2023-03-14
6136,1001,1528,payment,2023-09-21
6137,1012,1372,purchase,2023-07-04
6138,1008,1959,withdrawal,2023-12-24
6139,1007,1031,transfer,2023-07-16
6140,1008,535,payment,2023-05-24
6141,1003,1231,purchase,2023-10-13
6142,1003,1935,transfer,2023-01-05
6143,1017,447,purchase,2023-12-10
6144,1002,593,refund,2023-02-06
6145,1009,1089,payment,2023-04-22
6146,1008,1750,transfer,2023-09-02
6147,1011,1634,payment,2023-01-22
6148,1009,1343,withdrawal,2023-12-11
6149,1015,1751,transfer,2023-08-02
6150,1008,1722,purchase,2023-12-18
6151,1016,1074,refund,2023-06-24
6152,1020,293,purchase,2023-11-13
6153,1019,230,purchase,2023-11-10
6154,1004,1198,refund,2023-10-08
6155,1008,743,refund,2023-05-01
6156,1011,268,withdrawal,2023-08-24
6157,1005,699,refund,2023-04-02
6158,1003,130,purchase,2023-08-22
6159,1008,939,payment,2023-01-11
6160,1007,767,withdrawal,2023-12-25
6161,1011,877,payment,2023-03-01
6162,1017,492,withdrawal,2023-03-01
6163,1013,1446,refund,2023-05-25
6164,1005,1535,refund,2023-07-26
6165,1020,1851,payment,2023-09-04
6166,1001,931,transfer,2023-01-27
6167,1001,1238,purchase,2023-02-13
6168,1013,1939,payment,2023-06-01
6169,1008,635,transfer,2023-07-15
6170,1005,1054,payment,2023-07-08
6171,1020,779,withdrawal,2023-08-31
6172,1018,465,purchase,2023-12-31
6173,1006,1609,payment,2023-07-12
6174,1009,1282,transfer,2023-08-16
6175,1002,1797,transfer,2023-10-15
6176,1009,1310,payment,2023-06-27
6177,1013,1224,payment,2023-07-26
6178,1002,429,purchase,2023-12-19
6179,1012,1600,withdrawal,2023-03-05
6180,1018,823,payment,2023-01-21
6181,1015,353,withdrawal,2023-05-04
6182,1011,421,transfer,2023-09-18
6183,1002,1263,withdrawal,2023-11-21
6184,1012,460,withdrawal,2023-05-05
6185,1013,1446,withdrawal,2023-07-01
6186,1015,270,transfer,2023-10-29
6187,1015,1963,refund,2023-09-16
6188,1011,1095,payment,2023-02-27
6189,1016,202,refund,2023-02-01
6190,1001,1885,transfer,2023-03-05
6191,1003,1648,transfer,2023-01-15
6192,1014,1977,purchase,2023-08-29
6193,1002,1349,transfer,2023-03-18
6194,1013,631,refund,2023-08-16
6195,1003,1869,purchase,2023-08-05
6196,1012,939,purchase,2023-08-09
6197,1019,1382,transfer,2023-01-29
6198,1016,1408,payment,2023-08-26
6199,1010,220,transfer,2023-08-01
6200,1001,645,transfer,2023-06-26
6201,1013,1234,payment,2023-05-11
6202,1003,1893,transfer,2023-04-27
6203,1014,1859,refund,2023-04-03
6204,1018,1092,withdrawal,2023-03-17
6205,1002,1498,purchase,2023-09-04
6206,1005,497,purchase,2023-02-13
6207,1020,478,withdrawal,2023-08-13
6208,1020,768,withdrawal,2023-09-01
6209,1004,501,purchase,2023-02-02
6210,1018,1774,purchase,2023-08-26
6211,1009,1434,refund,2023-12-05
6212,1005,1747,purchase,2023-09-15
6213,1002,1340,purchase,2023-05-02
6214,1018,1892,withdrawal,2023-08-18
6215,1018,1996,withdrawal,2023-12-02
6216,1002,723,transfer,2023-04-26
6217,1012,802,purchase,2023-07-12
6218,1003,1934,transfer,2023-03-22
6219,1014,1126,payment,2023-06-24
6220,1019,624,purchase,2023-10-06
6221,1005,518,withdrawal,2023-07-30
6222,1004,1341,refund,2023-04-04
6223,1005,1428,transfer,2023-08-01
6224,1014,1290,refund,2023-03-16
6225,1015,600,transfer,2023-10-17
6226,1005,1917,refund,2023-06-09
6227,1014,1850,purchase,2023-05-23
6228,1019,1885,transfer,2023-05-27
6229,1001,552,withdrawal,2023-11-04
6230,1014,1043,transfer,2023-12-16
6231,1018,1104,transfer,2023-07-07
6232,1003,1347,purchase,2023-03-25
6233,1003,1229,transfer,2023-04-29
6234,1015,1046,transfer,2023-07-07
6235,1008,1622,withdrawal,2023-07-02
6236,1009,464,purchase,2023-07-25
6237,1007,1937,payment,2023-09-09
6238,1012,1616,refund,2023-02-10
6239,1005,801,transfer,2023-05-11
6240,1009,1344,withdrawal,2023-11-21
6241,1020,448,transfer,2023-11-04
6242,1015,1482,payment,2023-04-04
6243,1005,1595,withdrawal,2023-08-14
6244,1015,152,transfer,2023-01-24
6245,1008,816,purchase,2023-04-05
6246,1017,1049,withdrawal,2023-01-11
6247,1018,497,withdrawal,2023-08-29
6248,1007,1152,purchase,2023-02-19
6249,1017,1537,purchase,2023-04-14
6250,1002,1740,purchase,2023-12-26
6251,1016,1839,refund,2023-01-19
6252,1008,1541,purchase,2023-07-25
6253,1012,315,refund,2023-09-25
6254,1002,161,payment,2023-04-01
6255,1002,1464,payment,2023-02-05
6256,1008,117,withdrawal,2023-07-24
6257,1015,1704,payment,2023-04-06
6258,1011,780,purchase,2023-04-09
6259,1012,1144,payment,2023-10-17
6260,1002,670,withdrawal,2023-08-02
6261,1009,1873,payment,2023-10-23
6262,1004,887,purchase,2023-11-15
6263,1003,1835,transfer,2023-11-02
6264,1005,585,purchase,2023-06-19
6265,1020,1429,purchase,2023-09-29
6266,1010,1411,withdrawal,2023-08-04
6267,1002,420,withdrawal,2023-07-19
6268,1005,559,refund,2023-06-30
6269,1008,795,payment,2023-10-12
6270,1013,232,withdrawal,2023-10-08
6271,1009,683,purchase,2023-04-06
6272,1017,676,withdrawal,2023-01-08
6273,1014,1273,withdrawal,2023-07-12
6274,1019,1905,transfer,2023-12-13
6275,1011,1424,withdrawal,2023-11-13
6276,1015,1613,refund,2023-02-07
6277,1002,877,purchase,2023-03-25
6278,1017,1391,purchase,2023-08-04
6279,1012,382,payment,2023-06-25
6280,1018,1434,purchase,2023-09-11
6281,1020,1579,purchase,2023-01-24
6282,1015,1143,refund,2023-12-11
6283,1008,727,payment,2023-09-29
6284,1008,1950,payment,2023-10-01
6285,1016,636,payment,2023-06-13
6286,1014,1407,purchase,2023-05-17
6287,1003,1613,payment,2023-06-01
6288,1019,840,refund,2023-12-18
6289,1002,1758,payment,2023-02-19
6290,1016,757,transfer,2023-06-21
6291,1018,1409,payment,2023-01-24
6292,1004,114,refund,2023-12-03
6293,1008,303,purchase,2023-02-19
6294,1020,971,refund,2023-01-30
6295,1017,1412,transfer,2023-11-07
6296,1008,775,withdrawal,2023-06-15
6297,1016,1076,transfer,2023-03-11
6298,1017,1747,transfer,2023-03-13
6299,1010,669,purchase,2023-05-26
6300,1010,118,transfer,2023-06-16
6301,1001,1404,transfer,2023-12-14
6302,1005,1659,transfer,2023-10-17
6303,1001,945,transfer,2023-11-23
6304,1016,1693,payment,2023-12-10
6305,1013,301,transfer,2023-03-01
6306,1016,691,payment,2023-05-27
6307,1019,525,purchase,2023-10-08
6308,1008,1359,purchase,2023-04-13
6309,1014,839,withdrawal,2023-09-08
6310,1009,867,withdrawal,2023-05-27
6311,1019,437,transfer,2023-04-16
6312,1020,603,withdrawal,2023-01-16
6313,1013,1261,transfer,2023-10-06
6314,1016,766,refund,2023-02-23
6315,1013,1802,refund,2023-07-29
6316,1009,1205,purchase,2023-11-24
6317,1006,292,payment,2023-07-23
6318,1014,1557,refund,2023-02-26
6319,1013,1944,transfer,2023-09-24
6320,1004,170,withdrawal,2023-11-11
6321,1005,296,payment,2023-03-08
6322,1010,1211,withdrawal,2023-08-05
6323,1003,943,transfer,2023-05-10
6324,1009,1632,refund,2023-01-13
6325,1008,1752,withdrawal,2023-07-06
6326,1014,1665,refund,2023-10-03
6327,1018,1368,purchase,2023-05-05
6328,1005,423,purchase,2023-06-26
6329,1019,1352,refund,2023-04-13
6330,1001,305,withdrawal,2023-11-06
6331,1014,1961,purchase,2023-03-28
6332,1019,1167,withdrawal,2023-11-17
6333,1001,1421,transfer,2023-04-01
6334,1005,509,withdrawal,2023-01-04
6335,1004,1350,transfer,2023-05-08
6336,1005,576,purchase,2023-03-18
6337,1011,597,transfer,2023-04-02
6338,1010,130,payment,2023-10-31
6339,1006,1627,refund,2023-09-14
6340,1015,1618,refund,2023-02-03
6341,1017,1482,transfer,2023-02-01
6342,1006,824,purchase,2023-02-04
6343,1001,1033,payment,2023-09-16
6344,1018,645,purchase,2023-09-30
6345,1014,1070,withdrawal,2023-06-29
6346,1014,1013,transfer,2023-12-27
6347,1009,466,withdrawal,2023-08-06
6348,1003,243,refund,2023-02-15
6349,1018,602,payment,2023-11-08
6350,1016,1083,transfer,2023-10-19
6351,1019,1472,purchase,2023-04-28
6352,1001,1066,transfer,2023-08-04
6353,1018,379,refund,2023-05-07
6354,1017,1673,withdrawal,2023-10-17
6355,1002,655,transfer,2023-07-10
6356,1013,1048,refund,2023-11-12
6357,1007,1348,refund,2023-11-25
6358,1009,234,purchase,2023-05-28
6359,1018,1165,withdrawal,2023-09-11
6360,1016,1726,payment,2023-11-21
6361,1002,1319,payment,2023-11-14
6362,1010,655,purchase,2023-02-24
6363,1010,1271,transfer,2023-10-12
6364,1014,1221,purchase,2023-02-07
6365,1006,1650,transfer,2023-12-11
6366,1009,786,purchase,2023-11-07
6367,1009,1946,refund,2023-08-06
6368,1004,1160,payment,2023-12-31
6369,1018,958,purchase,2023-04-07
6370,1010,1919,refund,2023-08-14
6371,1018,1871,refund,2023-02-13
6372,1008,361,refund,2023-04-08
6373,1005,1868,payment,2023-11-10
6374,1002,464,purchase,2023-01-24
6375,1007,223,transfer,2023-08-21
6376,1016,1048,withdrawal,2023-06-06
6377,1002,1129,withdrawal,2023-10-08
6378,1016,867,payment,2023-04-06
6379,1008,1320,transfer,2023-04-02
6380,1001,131,withdrawal,2023-04-07
6381,1005,1207,withdrawal,2023-07-27
6382,1013,1550,refund,2023-05-30
6383,1011,870,transfer,2023-08-06
6384,1019,1368,refund,2023-10-19
6385,1016,1337,purchase,2023-09-26
6386,1015,173,purchase,2023-01-16
6387,1004,558,refund,2023-09-07
6388,1019,1746,refund,2023-03-06
6389,1010,356,payment,2023-09-12
6390,1004,1769,transfer,2023-01-10
6391,1009,129,refund,2023-07-26
6392,1004,1184,transfer,2023-02-18
6393,1001,1967,withdrawal,2023-03-09
6394,1003,1134,payment,2023-09-15
6395,1019,1942,purchase,2023-11-22
6396,1009,1329,refund,2023-06-11
6397,1002,1977,transfer,2023-10-07
6398,1001,161,withdrawal,2023-06-14
6399,1014,1278,withdrawal,2023-04-04
6400,1009,1998,refund,2023-10-31
6401,1007,182,purchase,2023-02-12
6402,1005,1358,transfer,2023-03-18
6403,1011,416,purchase,2023-08-24
6404,1020,1148,withdrawal,2023-01-24
6405,1014,1831,withdrawal,2023-12-28
6406,1013,1258,withdrawal,2023-04-15
6407,1014,1902,purchase,2023-06-01
6408,1006,777,payment,2023-04-25
6409,1007,1023,refund,2023-01-29
6410,1018,1928,withdrawal,2023-08-03
6411,1014,1382,payment,2023-08-06
6412,1014,1161,refund,2023-03-10
6413,1012,336,refund,2023-06-19
6414,1003,547,transfer,2023-11-03
6415,1008,162,transfer,2023-03-05
6416,1005,338,transfer,2023-04-10
6417,1002,1584,transfer,2023-07-29
6418,1001,590,refund,2023-12-26
6419,1017,1217,withdrawal,2023-05-04
6420,1018,1726,withdrawal,2023-10-30
6421,1004,1491,transfer,2023-02-23
6422,1001,121,refund,2023-02-08
6423,1014,1301,refund,2023-11-03
6424,1004,1274,refund,2023-01-19
6425,1005,1831,transfer,2023-11-04
6426,1009,791,transfer,2023-07-19
6427,1005,1152,purchase,2023-01-05
6428,1001,1963,payment,2023-12-26
6429,1004,657,withdrawal,2023-01-24
6430,1016,1823,payment,2023-11-03
6431,1006,1992,withdrawal,2023-11-27
6432,1013,1124,purchase,2023-07-05
6433,1004,1291,withdrawal,2023-04-01
6434,1018,1399,refund,2023-11-20
6435,1007,1895,transfer,2023-11-04
6436,1003,914,refund,2023-12-28
6437,1012,845,transfer,2023-02-17
6438,1016,940,transfer,2023-10-26
6439,1002,1866,purchase,2023-12-10
6440,1003,1445,payment,2023-06-18
6441,1007,1155,withdrawal,2023-07-05
6442,1003,453,withdrawal,2023-05-31
6443,1007,913,payment,2023-02-21
6444,1002,1034,withdrawal,2023-06-03
6445,1011,1673,refund,2023-02-13
6446,1012,1904,refund,2023-12-25
6447,1014,650,transfer,2023-03-11
6448,1010,1574,transfer,2023-07-01
6449,1002,686,refund,2023-07-20
6450,1016,661,withdrawal,2023-06-25
6451,1008,1722,purchase,2023-09-20
6452,1001,103,purchase,2023-02-06
6453,1009,1531,refund,2023-02-08
6454,1019,221,withdrawal,2023-08-28
6455,1009,468,refund,2023-02-07
6456,1001,1441,payment,2023-01-29
6457,1015,1656,payment,2023-04-19
6458,1020,435,purchase,2023-04-17
6459,1017,1279,transfer,2023-04-22
6460,1007,1758,refund,2023-12-04
6461,1017,1570,transfer,2023-04-09
6462,1007,1901,transfer,2023-11-23
6463,1017,1696,transfer,2023-03-26
6464,1016,247,withdrawal,2023-09-27
6465,1010,1582,purchase,2023-03-13
6466,1011,513,withdrawal,2023-02-23
6467,1010,1294,refund,2023-11-05
6468,1009,443,refund,2023-06-22
6469,1019,852,payment,2023-08-26
6470,1014,693,withdrawal,2023-07-12
6471,1014,1186,withdrawal,2023-03-23
6472,1014,1300,refund,2023-05-15
6473,1010,514,transfer,2023-03-22
6474,1004,261,payment,2023-09-12
6475,1009,1769,refund,2023-02-11
6476,1018,714,refund,2023-11-14
6477,1007,1040,purchase,2023-02-08
6478,1012,1153,withdrawal,2023-10-26
6479,1012,277,refund,2023-07-31
6480,1003,1599,withdrawal,2023-01-09
6481,1005,837,purchase,2023-03-09
6482,1014,1829,payment,2023-01-09
6483,1018,915,transfer,2023-04-20
6484,1002,1294,refund,2023-06-03
6485,1006,1825,refund,2023-09-03
6486,1014,1335,withdrawal,2023-12-13
6487,1004,1334,payment,2023-06-27
6488,1004,863,payment,2023-12-02
6489,1012,1950,purchase,2023-06-13
6490,1012,1449,purchase,2023-09-06
6491,1020,509,refund,2023-11-09
6492,1012,693,withdrawal,2023-11-21
6493,1005,1674,withdrawal,2023-03-25
6494,1006,1264,payment,2023-08-24
6495,1001,341,withdrawal,2023-08-01
6496,1017,488,transfer,2023-08-26
6497,1017,100,payment,2023-09-14
6498,1010,1895,withdrawal,2023-10-11
6499,1015,322,transfer,2023-02-26
6500,1016,1127,payment,2023-10-20
6501,1007,1033,payment,2023-05-20
6502,1015,1312,withdrawal,2023-07-11
6503,1014,1547,transfer,2023-03-14
6504,1013,347,purchase,2023-06-13
6505,1011,174,refund,2023-11-29
6506,1009,1494,purchase,2023-10-24
6507,1002,1068,purchase,2023-10-30
6508,1005,421,refund,2023-03-12
6509,1003,813,transfer,2023-09-06
6510,1012,322,refund,2023-08-25
6511,1001,960,payment,2023-05-08
6512,1008,580,payment,2023-04-19
6513,1019,1549,withdrawal,2023-04-24
6514,1012,1180,purchase,2023-04-28
6515,1014,1387,refund,2023-10-28
6516,1004,892,withdrawal,2023-07-30
6517,1016,127,withdrawal,2023-08-10
6518,1012,983,purchase,2023-10-06
6519,1008,1397,purchase,2023-05-16
6520,1015,460,transfer,2023-12-11
6521,1009,195,transfer,2023-01-16
6522,1014,644,purchase,2023-02-11
6523,1015,1396,purchase,2023-04-07
6524,1006,173,transfer,2023-05-11
6525,1015,1470,purchase,2023-07-20
6526,1010,1022,withdrawal,2023-01-30
6527,1009,306,payment,2023-05-21
6528,1007,930,purchase,2023-12-23
6529,1013,489,purchase,2023-05-02
6530,1003,618,payment,2023-01-03
6531,1017,900,transfer,2023-12-13
6532,1010,469,refund,2023-07-31
6533,1004,937,payment,2023-09-16
6534,1003,1588,transfer,2023-10-16
6535,1020,688,purchase,2023-11-27
6536,1009,1261,purchase,2023-03-29
6537,1015,1459,purchase,2023-08-26
6538,1017,954,purchase,2023-05-22
6539,1010,207,payment,2023-10-12
6540,1003,622,purchase,2023-05-09
6541,1006,1188,purchase,2023-10-14
6542,1014,1249,payment,2023-11-06
6543,1014,490,purchase,2023-03-04
6544,1002,1432,refund,2023-01-28
6545,1010,125,transfer,2023-12-01
6546,1017,1954,withdrawal,2023-12-06
6547,1004,835,payment,2023-04-11
6548,1003,1343,payment,2023-03-05
6549,1013,702,withdrawal,2023-05-03
6550,1010,453,payment,2023-09-29
6551,1015,551,payment,2023-03-08
6552,1002,1006,refund,2023-12-18
6553,1011,1095,transfer,2023-06-25
6554,1019,1235,refund,2023-04-05
6555,1008,1641,payment,2023-06-13
6556,1005,1109,purchase,2023-03-13
6557,1002,1838,withdrawal,2023-03-30
6558,1007,1138,refund,2023-10-31
6559,1007,1876,withdrawal,2023-11-06
6560,1003,1868,transfer,2023-02-24
6561,1019,1558,refund,2023-08-22
6562,1016,1520,transfer,2023-04-07
6563,1014,1637,withdrawal,2023-01-25
6564,1012,1530,withdrawal,2023-03-21
6565,1004,1777,transfer,2023-07-02
6566,1007,1065,withdrawal,2023-06-18
6567,1006,376,refund,2023-07-17
6568,1002,630,payment,2023-07-15
6569,1010,380,refund,2023-01-29
6570,1014,1479,transfer,2023-01-09
6571,1001,1293,withdrawal,2023-11-24
6572,1011,731,payment,2023-04-15
6573,1013,145,purchase,2023-12-19
6574,1011,1822,purchase,2023-06-29
6575,1003,117,purchase,2023-01-11
6576,1010,672,withdrawal,2023-04-22
6577,1004,1935,withdrawal,2023-12-09
6578,1003,1236,payment,2023-09-11
6579,1016,328,withdrawal,2023-08-07
6580,1018,1917,withdrawal,2023-06-13
6581,1012,810,refund,2023-08-27
6582,1011,355,payment,2023-07-14
6583,1012,612,payment,2023-10-15
6584,1019,539,transfer,2023-12-04
6585,1006,1522,payment,2023-03-10
6586,1019,268,withdrawal,2023-02-27
6587,1003,504,refund,2023-04-19
6588,1014,1365,withdrawal,2023-04-19
6589,1003,1252,purchase,2023-12-18
6590,1017,1531,refund,2023-10-03
6591,1004,1668,refund,2023-02-19
6592,1010,1631,refund,2023-11-10
6593,1014,1993,transfer,2023-04-26
6594,1019,769,payment,2023-10-01
6595,1003,1737,payment,2023-04-28
6596,1005,1578,withdrawal,2023-08-27
6597,1004,751,withdrawal,2023-06-02
6598,1008,644,transfer,2023-04-30
6599,1005,623,purchase,2023-10-27
6600,1011,1977,transfer,2023-02-10
6601,1013,1199,transfer,2023-11-08
6602,1020,893,refund,2023-10-13
6603,1019,1629,purchase,2023-01-04
6604,1006,177,withdrawal,2023-10-10
6605,1004,1614,purchase,2023-02-09
6606,1008,909,withdrawal,2023-07-01
6607,1002,901,refund,2023-06-02
6608,1018,161,withdrawal,2023-11-11
6609,1014,1786,payment,2023-09-29
6610,1018,1511,payment,2023-01-23
6611,1001,597,purchase,2023-05-02
6612,1008,363,withdrawal,2023-07-27
6613,1008,333,withdrawal,2023-03-30
6614,1006,979,withdrawal,2023-04-05
6615,1014,926,payment,2023-09-11
6616,1020,642,purchase,2023-04-10
6617,1013,244,purchase,2023-05-30
6618,1007,1488,refund,2023-06-05
6619,1018,537,purchase,2023-02-26
6620,1010,621,transfer,2023-07-26
